;; @T(#) @T(#)
;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;
;; Engineering Telemetry Template File  -  File information  -  Part 8 of 8
;;
;;
;; 	File id (valid values >= 1, 0 = n/a)
;;	|
;;	|	Max file size (in bytes)
;;	|	|
;;	|	|		File name (max 30 characters)
;;	|	|		|
;;	|	|		|				Level 0 product name (max 30 characters)
;;	|	|		|				|
;;	|	|		|				|
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;
;;
;;
;; GENERATE_EDE_TEMPLATES version 2.35 (June 3, 1999)
;; PREPROCESS_1949_DATABASE version 2.3 (June 3, 1999)
;;
;;
;;
;;ACIS engineering telemetry: format id 1 - file definitions
;;
;;
	11201	     3618560		1sim21				SIM2_1ENG1_DATA_L0
;;
;;
;;SMS engineering telemetry: format id 1 - file definitions
;;
;;
	11301	     3618560		1sms1				SMS_1ENG1_DATA_L0
	11302	     3618560		1sms2				SMS_1ENG2_DATA_L0
;;
;;
;;TEL engineering telemetry: format id 1 - file definitions
;;
;;
	11401	     3618560		1tel1				TEL_1ENG1_DATA_L0
	11402	     3618560		1tel2				TEL_1ENG2_DATA_L0
	11403	     3618560		1tel3				TEL_1ENG3_DATA_L0
;;
;;
;;THM engineering telemetry: format id 1 - file definitions
;;
;;
	11501	     3618560		1thm1				THM_1ENG1_DATA_L0
	11502	     3618560		1thm2				THM_1ENG2_DATA_L0
	11503	     3618560		1thm3				THM_1ENG3_DATA_L0
;;
;;
;;ACIS engineering telemetry: format id 2 - file definitions
;;
;;
	20102	     3618560		2acis2				ACIS_2ENG2_DATA_L0
	20103	     3618560		2acis3				ACIS_2ENG3_DATA_L0
	20104	     3618560		2acis4				ACIS_2ENG4_DATA_L0
;;
;;
;;MISC engineering telemetry: format id 2 - file definitions
;;
;;
	20201	     3618560		2misc1				MISC_2ENG1_DATA_L0
	20202	     3618560		2misc2				MISC_2ENG2_DATA_L0
	20203	     3618560		2misc3				MISC_2ENG3_DATA_L0
	20204	     3618560		2misc4				MISC_2ENG4_DATA_L0
	20205	     3618560		2misc5				MISC_2ENG5_DATA_L0
	20206	     3618560		2misc6				MISC_2ENG6_DATA_L0
	20207	     3618560		2misc7				MISC_2ENG7_DATA_L0
	20208	     3618560		2misc8				MISC_2ENG8_DATA_L0
;;
;;
;;CCDM engineering telemetry: format id 2 - file definitions
;;
;;
	20301	     3618560		2ccdm1				CCDM_2ENG1_DATA_L0
	20302	     3618560		2ccdm2				CCDM_2ENG2_DATA_L0
	20303	     3618560		2ccdm3				CCDM_2ENG3_DATA_L0
	20304	     3618560		2ccdm4				CCDM_2ENG4_DATA_L0
	20305	     3618560		2ccdm5				CCDM_2ENG5_DATA_L0
	20307	     3618560		2ccdm7				CCDM_2ENG7_DATA_L0
	20308	     3618560		2ccdm8				CCDM_2ENG8_DATA_L0
	20310	     3618560		2ccdm10				CCDM_2ENG10_DATA_L0
	20311	     3618560		2ccdm11				CCDM_2ENG11_DATA_L0
	20312	     3618560		2ccdm12				CCDM_2ENG12_DATA_L0
	20313	     3618560		2ccdm13				CCDM_2ENG13_DATA_L0
;;
;;
;;CPE engineering telemetry: format id 2 - file definitions
;;
;;
;;
;;
;;EPHIN engineering telemetry: format id 2 - file definitions
;;
;;
	20501	     3618560		2ephin1				EPHIN_2ENG1_DATA_L0
	20502	     3618560		2ephin2				EPHIN_2ENG2_DATA_L0
;;
;;
;;EPS engineering telemetry: format id 2 - file definitions
;;
;;
	20601	     3618560		2eps1				EPS_2ENG1_DATA_L0
	20602	     3618560		2eps2				EPS_2ENG2_DATA_L0
	20603	     3618560		2eps3				EPS_2ENG3_DATA_L0
	20604	     3618560		2eps4				EPS_2ENG4_DATA_L0
	20605	     3618560		2eps5				EPS_2ENG5_DATA_L0
	20606	     3618560		2eps6				EPS_2ENG6_DATA_L0
	20607	     3618560		2eps7				EPS_2ENG7_DATA_L0
	20609	     3618560		2eps9				EPS_2ENG9_DATA_L0
	20610	     3618560		2eps10				EPS_2ENG10_DATA_L0
;;
;;
;;HRC engineering telemetry: format id 2 - file definitions
;;
;;
	20702	     3618560		2hrc2				HRC_2ENG2_DATA_L0
	20704	     3618560		2hrc4				HRC_2ENG4_DATA_L0
	20705	     3618560		2hrc5				HRC_2ENG5_DATA_L0
	20707	     3618560		2hrc7				HRC_2ENG7_DATA_L0
;;
;;
;;OBC engineering telemetry: format id 2 - file definitions
;;
;;
	20801	     3618560		2obc1				OBC_2ENG1_DATA_L0
	20802	     3618560		2obc2				OBC_2ENG2_DATA_L0
	20803	     3618560		2obc3				OBC_2ENG3_DATA_L0
	20804	     3618560		2obc4				OBC_2ENG4_DATA_L0
	20805	     3618560		2obc5				OBC_2ENG5_DATA_L0
;;
;;
;;PCAD engineering telemetry: format id 2 - file definitions
;;
;;
	20903	     3618560		2pcad3				PCAD_2ENG3_DATA_L0
	20904	     3618560		2pcad4				PCAD_2ENG4_DATA_L0
	20905	     3618560		2pcad5				PCAD_2ENG5_DATA_L0
	20906	     3618560		2pcad6				PCAD_2ENG6_DATA_L0
	20907	     3618560		2pcad7				PCAD_2ENG7_DATA_L0
	20908	     3618560		2pcad8				PCAD_2ENG8_DATA_L0
	20910	     3618560		2pcad10				PCAD_2ENG10_DATA_L0
	20911	     3618560		2pcad11				PCAD_2ENG11_DATA_L0
	20912	     3618560		2pcad12				PCAD_2ENG12_DATA_L0
	20913	     3618560		2pcad13				PCAD_2ENG13_DATA_L0
	20914	     3618560		2pcad14				PCAD_2ENG14_DATA_L0
	20915	     3618560		2pcad15				PCAD_2ENG15_DATA_L0
;;
;;
;;PROP engineering telemetry: format id 2 - file definitions
;;
;;
	21001	     3618560		2prop1				PROP_2ENG1_DATA_L0
	21002	     3618560		2prop2				PROP_2ENG2_DATA_L0
;;
;;
;;SIM engineering telemetry: format id 2 - file definitions
;;
;;
	21101	     3618560		2sim1				SIM_2ENG1_DATA_L0
	21102	     3618560		2sim2				SIM_2ENG2_DATA_L0
	21103	     3618560		2sim3				SIM_2ENG3_DATA_L0
;;
;;
;;SIM2 engineering telemetry: format id 2 - file definitions
;;
;;
	21201	     3618560		2sim21				SIM2_2ENG1_DATA_L0
;;
;;
;;SMS engineering telemetry: format id 2 - file definitions
;;
;;
	21301	     3618560		2sms1				SMS_2ENG1_DATA_L0
	21302	     3618560		2sms2				SMS_2ENG2_DATA_L0
;;
;;
;;TEL engineering telemetry: format id 2 - file definitions
;;
;;
	21401	     3618560		2tel1				TEL_2ENG1_DATA_L0
	21402	     3618560		2tel2				TEL_2ENG2_DATA_L0
	21403	     3618560		2tel3				TEL_2ENG3_DATA_L0
;;
;;
;;THM engineering telemetry: format id 2 - file definitions
;;
;;
	21501	     3618560		2thm1				THM_2ENG1_DATA_L0
	21502	     3618560		2thm2				THM_2ENG2_DATA_L0
	21503	     3618560		2thm3				THM_2ENG3_DATA_L0
;;
;;
;;ACIS engineering telemetry: format id 3 - file definitions
;;
;;
	30102	     3618560		3acis2				ACIS_3ENG2_DATA_L0
	30103	     3618560		3acis3				ACIS_3ENG3_DATA_L0
	30104	     3618560		3acis4				ACIS_3ENG4_DATA_L0
;;
;;
;;MISC engineering telemetry: format id 3 - file definitions
;;
;;
	30201	     3618560		3misc1				MISC_3ENG1_DATA_L0
	30202	     3618560		3misc2				MISC_3ENG2_DATA_L0
	30203	     3618560		3misc3				MISC_3ENG3_DATA_L0
	30204	     3618560		3misc4				MISC_3ENG4_DATA_L0
	30205	     3618560		3misc5				MISC_3ENG5_DATA_L0
	30206	     3618560		3misc6				MISC_3ENG6_DATA_L0
	30207	     3618560		3misc7				MISC_3ENG7_DATA_L0
	30208	     3618560		3misc8				MISC_3ENG8_DATA_L0
;;
;;
;;CCDM engineering telemetry: format id 3 - file definitions
;;
;;
	30301	     3618560		3ccdm1				CCDM_3ENG1_DATA_L0
	30302	     3618560		3ccdm2				CCDM_3ENG2_DATA_L0
	30303	     3618560		3ccdm3				CCDM_3ENG3_DATA_L0
	30304	     3618560		3ccdm4				CCDM_3ENG4_DATA_L0
	30305	     3618560		3ccdm5				CCDM_3ENG5_DATA_L0
	30307	     3618560		3ccdm7				CCDM_3ENG7_DATA_L0
	30308	     3618560		3ccdm8				CCDM_3ENG8_DATA_L0
	30309	     3618560		3ccdm9				CCDM_3ENG9_DATA_L0
	30310	     3618560		3ccdm10				CCDM_3ENG10_DATA_L0
	30311	     3618560		3ccdm11				CCDM_3ENG11_DATA_L0
	30312	     3618560		3ccdm12				CCDM_3ENG12_DATA_L0
	30313	     3618560		3ccdm13				CCDM_3ENG13_DATA_L0
;;
;;
;;CPE engineering telemetry: format id 3 - file definitions
;;
;;
;;
;;
;;EPHIN engineering telemetry: format id 3 - file definitions
;;
;;
	30501	     3618560		3ephin1				EPHIN_3ENG1_DATA_L0
	30502	     3618560		3ephin2				EPHIN_3ENG2_DATA_L0
;;
;;
;;EPS engineering telemetry: format id 3 - file definitions
;;
;;
	30601	     3618560		3eps1				EPS_3ENG1_DATA_L0
	30602	     3618560		3eps2				EPS_3ENG2_DATA_L0
	30603	     3618560		3eps3				EPS_3ENG3_DATA_L0
	30604	     3618560		3eps4				EPS_3ENG4_DATA_L0
	30605	     3618560		3eps5				EPS_3ENG5_DATA_L0
	30606	     3618560		3eps6				EPS_3ENG6_DATA_L0
	30607	     3618560		3eps7				EPS_3ENG7_DATA_L0
	30609	     3618560		3eps9				EPS_3ENG9_DATA_L0
	30610	     3618560		3eps10				EPS_3ENG10_DATA_L0
;;
;;
;;HRC engineering telemetry: format id 3 - file definitions
;;
;;
	30702	     3618560		3hrc2				HRC_3ENG2_DATA_L0
	30704	     3618560		3hrc4				HRC_3ENG4_DATA_L0
	30705	     3618560		3hrc5				HRC_3ENG5_DATA_L0
	30707	     3618560		3hrc7				HRC_3ENG7_DATA_L0
;;
;;
;;OBC engineering telemetry: format id 3 - file definitions
;;
;;
	30801	     3618560		3obc1				OBC_3ENG1_DATA_L0
	30802	     3618560		3obc2				OBC_3ENG2_DATA_L0
	30803	     3618560		3obc3				OBC_3ENG3_DATA_L0
	30804	     3618560		3obc4				OBC_3ENG4_DATA_L0
