;; @T(#) @T(#)
;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;
;; Engineering Telemetry Template File  -  Parameter Composition information  -  Part 2 of 8
;;
;;
;; MSID		Field name
;;				Parameter
;;				Composition (typical, multi_syllable, contig_grp, non_contig_grp)
;;				|
;;				|			Total syllables (comprising one sample)
;;				|			|
;;				|			|	Syllable # (of this piece of multi-syllable sample)
;;				|			|	|
;;				|			|	|	Group Sample Rate (samples per group)
;;				|			|	|	|
;;				|			|	|	|	Group Sample Offset 
;;				|			|	|	| 	(bytes separating samples within group)
;;				|			|	|	|	|
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;
;;
;;
;; GENERATE_EDE_TEMPLATES version 2.35 (June 3, 1999)
;; PREPROCESS_1949_DATABASE version 2.3 (June 3, 1999)
;;
BEIA0W13	BEIA0W13	typical			1	1	0	0
BEIA0W14	BEIA0W14	typical			1	1	0	0
BEIA0W15	BEIA0W15	typical			1	1	0	0
BEIA0W16	BEIA0W16	typical			1	1	0	0
BEIA0W17	BEIA0W17	typical			1	1	0	0
BEIA0W18	BEIA0W18	typical			1	1	0	0
BEIA0W19	BEIA0W19	typical			1	1	0	0
BEIA0W20	BEIA0W20	typical			1	1	0	0
BEIA0W21	BEIA0W21	typical			1	1	0	0
BEIA0W22	BEIA0W22	typical			1	1	0	0
BEIA0W23	BEIA0W23	typical			1	1	0	0
BEIA0W24	BEIA0W24	typical			1	1	0	0
BEIA0W25	BEIA0W25	typical			1	1	0	0
BEIA0W26	BEIA0W26	typical			1	1	0	0
BEIA0W27	BEIA0W27	typical			1	1	0	0
BEIA0W28	BEIA0W28	typical			1	1	0	0
BEIA1W01	BEIA1W01	typical			1	1	0	0
BEIA1W02	BEIA1W02	typical			1	1	0	0
BEIA1W03	BEIA1W03	typical			1	1	0	0
BEIA1W04	BEIA1W04	typical			1	1	0	0
BEIA1W05	BEIA1W05	typical			1	1	0	0
BEIA1W06	BEIA1W06	typical			1	1	0	0
BEIA1W07	BEIA1W07	typical			1	1	0	0
BEIA1W08	BEIA1W08	typical			1	1	0	0
BEIA1W09	BEIA1W09	typical			1	1	0	0
BEIA1W10	BEIA1W10	typical			1	1	0	0
BEIA1W11	BEIA1W11	typical			1	1	0	0
BEIA1W12	BEIA1W12	typical			1	1	0	0
BEIA1W13	BEIA1W13	typical			1	1	0	0
BEIA1W14	BEIA1W14	typical			1	1	0	0
BEIA1W15	BEIA1W15	typical			1	1	0	0
BEIA1W16	BEIA1W16	typical			1	1	0	0
BEIA1W17	BEIA1W17	typical			1	1	0	0
BEIA1W18	BEIA1W18	typical			1	1	0	0
BEIA1W19	BEIA1W19	typical			1	1	0	0
BEIA1W20	BEIA1W20	typical			1	1	0	0
BEIA1W21	BEIA1W21	typical			1	1	0	0
BEIA1W22	BEIA1W22	typical			1	1	0	0
BEIA1W23	BEIA1W23	typical			1	1	0	0
BEIA1W24	BEIA1W24	typical			1	1	0	0
BEIA1W25	BEIA1W25	typical			1	1	0	0
BEIA1W26	BEIA1W26	typical			1	1	0	0
BEIA1W27	BEIA1W27	typical			1	1	0	0
BEIA1W28	BEIA1W28	typical			1	1	0	0
BEPMOM01	BEPMOM01	typical			1	1	0	0
BPCMOM08	BPCMOM08	typical			1	1	0	0
BPCMOM24	BPCMOM24	typical			1	1	0	0
BEPMOM02	BEPMOM02	typical			1	1	0	0
BEPMOM03	BEPMOM03	typical			1	1	0	0
BEPMOM04	BEPMOM04	typical			1	1	0	0
BEPMOM07	BEPMOM07	typical			1	1	0	0
BEPMOM10	BEPMOM10	typical			1	1	0	0
BEPMOM11	BEPMOM11	typical			1	1	0	0
BEPMOM12	BEPMOM12	typical			1	1	0	0
BEPMOM13	BEPMOM13	typical			1	1	0	0
BEPMOM14	BEPMOM14	typical			1	1	0	0
BEPMOM15	BEPMOM15	typical			1	1	0	0
BEPMOM16	BEPMOM16	typical			1	1	0	0
BEPMOM17	BEPMOM17	typical			1	1	0	0
BEPMOM18	BEPMOM18	typical			1	1	0	0
BEPMOM19	BEPMOM19	typical			1	1	0	0
BEPMOM20	BEPMOM20	typical			1	1	0	0
BEPMOM21	BEPMOM21	typical			1	1	0	0
BEPMOM22	BEPMOM22	typical			1	1	0	0
BEPMOM24	BEPMOM24	typical			1	1	0	0
BEPMOM25	BEPMOM25	typical			1	1	0	0
BEPMOM26	BEPMOM26	typical			1	1	0	0
BEPMOM27	BEPMOM27	typical			1	1	0	0
BEPMOM28	BEPMOM28	typical			1	1	0	0
BEPMOM29	BEPMOM29	typical			1	1	0	0
BEPMOM30	BEPMOM30	typical			1	1	0	0
BEPMOM31	BEPMOM31	typical			1	1	0	0
BEPMOM32	BEPMOM32	typical			1	1	0	0
BLRMOM02	BLRMOM02	typical			1	1	0	0
BLRMOM03	BLRMOM03	typical			1	1	0	0
BLRMOM04	BLRMOM04	typical			1	1	0	0
BLRMOM05	BLRMOM05	typical			1	1	0	0
BLRMOM06	BLRMOM06	typical			1	1	0	0
BLRMOM07	BLRMOM07	typical			1	1	0	0
BLRMOM11	BLRMOM11	typical			1	1	0	0
BLRMOM12	BLRMOM12	typical			1	1	0	0
BLRMOM13	BLRMOM13	typical			1	1	0	0
BLRMOM14	BLRMOM14	typical			1	1	0	0
BLRMOM15	BLRMOM15	typical			1	1	0	0
BLRMOM17	BLRMOM17	typical			1	1	0	0
BLRMOM18	BLRMOM18	typical			1	1	0	0
BLRMOM19	BLRMOM19	typical			1	1	0	0
BLRMOM20	BLRMOM20	typical			1	1	0	0
BLRMOM21	BLRMOM21	typical			1	1	0	0
BLRMOM22	BLRMOM22	typical			1	1	0	0
BLRMOM27	BLRMOM27	typical			1	1	0	0
BLRMOM28	BLRMOM28	typical			1	1	0	0
BLRMOM29	BLRMOM29	typical			1	1	0	0
BLRMOM30	BLRMOM30	typical			1	1	0	0
BLRMOM31	BLRMOM31	typical			1	1	0	0
BPCMOM02	BPCMOM02	typical			1	1	0	0
BPCMOM03	BPCMOM03	typical			1	1	0	0
BPCMOM04	BPCMOM04	typical			1	1	0	0
BPCMOM05	BPCMOM05	typical			1	1	0	0
BPCMOM06	BPCMOM06	typical			1	1	0	0
BPCMOM07	BPCMOM07	typical			1	1	0	0
BPCMOM09	BPCMOM09	typical			1	1	0	0
BPCMOM17	BPCMOM17	typical			1	1	0	0
BPCMOM18	BPCMOM18	typical			1	1	0	0
BPCMOM19	BPCMOM19	typical			1	1	0	0
BPCMOM20	BPCMOM20	typical			1	1	0	0
BPCMOM21	BPCMOM21	typical			1	1	0	0
BPCMOM22	BPCMOM22	typical			1	1	0	0
BPCMOM25	BPCMOM25	typical			1	1	0	0
BSIMOM02	BSIMOM02	typical			1	1	0	0
BSIMOM03	BSIMOM03	typical			1	1	0	0
BSIMOM04	BSIMOM04	typical			1	1	0	0
BSIMOM05	BSIMOM05	typical			1	1	0	0
BSIMOM06	BSIMOM06	typical			1	1	0	0
BSIMOM07	BSIMOM07	typical			1	1	0	0
BSIMOM08	BSIMOM08	typical			1	1	0	0
BSIMOM10	BSIMOM10	typical			1	1	0	0
BSIMOM17	BSIMOM17	typical			1	1	0	0
BSIMOM18	BSIMOM18	typical			1	1	0	0
BSIMOM19	BSIMOM19	typical			1	1	0	0
BSIMOM20	BSIMOM20	typical			1	1	0	0
BSIMOM21	BSIMOM21	typical			1	1	0	0
BSIMOM22	BSIMOM22	typical			1	1	0	0
BSIMOM23	BSIMOM23	typical			1	1	0	0
BTSMOM01	BTSMOM01	typical			1	1	0	0
BTSMOM02	BTSMOM02	typical			1	1	0	0
BTSMOM03	BTSMOM03	typical			1	1	0	0
BTSMOM04	BTSMOM04	typical			1	1	0	0
BTSMOM05	BTSMOM05	typical			1	1	0	0
BTSMOM06	BTSMOM06	typical			1	1	0	0
BTSMOM07	BTSMOM07	typical			1	1	0	0
BTSMOM08	BTSMOM08	typical			1	1	0	0
BTSMOM09	BTSMOM09	typical			1	1	0	0
BTSMOM10	BTSMOM10	typical			1	1	0	0
BTSMOM11	BTSMOM11	typical			1	1	0	0
BTSMOM12	BTSMOM12	typical			1	1	0	0
BTSMOM13	BTSMOM13	typical			1	1	0	0
BTSMOM14	BTSMOM14	typical			1	1	0	0
BTSMOM15	BTSMOM15	typical			1	1	0	0
BTSMOM16	BTSMOM16	typical			1	1	0	0
BTSMOM17	BTSMOM17	typical			1	1	0	0
BTSMOM18	BTSMOM18	typical			1	1	0	0
BTSMOM19	BTSMOM19	typical			1	1	0	0
BTSMOM20	BTSMOM20	typical			1	1	0	0
BTSMOM21	BTSMOM21	typical			1	1	0	0
BTSMOM22	BTSMOM22	typical			1	1	0	0
BTSMOM23	BTSMOM23	typical			1	1	0	0
BTSMOM24	BTSMOM24	typical			1	1	0	0
BTSMOM25	BTSMOM25	typical			1	1	0	0
BTSMOM26	BTSMOM26	typical			1	1	0	0
BTSMOM27	BTSMOM27	typical			1	1	0	0
BTSMOM28	BTSMOM28	typical			1	1	0	0
BTSMOM29	BTSMOM29	typical			1	1	0	0
BTSMOM30	BTSMOM30	typical			1	1	0	0
BTSMOM31	BTSMOM31	typical			1	1	0	0
BTSMOM32	BTSMOM32	typical			1	1	0	0
BEPMOM05	BEPMOM05	typical			1	1	0	0
BEPMOM06	BEPMOM06	typical			1	1	0	0
BLRMOM09	BLRMOM09	typical			1	1	0	0
BLRMOM25	BLRMOM25	typical			1	1	0	0
BPCMOM16	BPCMOM16	typical			1	1	0	0
BPCMOM32	BPCMOM32	typical			1	1	0	0
BEPMOM08	BEPMOM08	typical			1	1	0	0
BEPMOM09	BEPMOM09	typical			1	1	0	0
BSIMOM15	BSIMOM15	typical			1	1	0	0
BSIMOM16	BSIMOM16	typical			1	1	0	0
BSIMOM31	BSIMOM31	typical			1	1	0	0
BSIMOM32	BSIMOM32	typical			1	1	0	0
BEPMOM23	BEPMOM23	typical			1	1	0	0
BLRMOM01	BLRMOM01	typical			1	1	0	0
BPCMOM01	BPCMOM01	typical			1	1	0	0
BSIMOM01	BSIMOM01	typical			1	1	0	0
BLRMOM08	BLRMOM08	typical			1	1	0	0
BLRMOM10	BLRMOM10	typical			1	1	0	0
BLRMOM24	BLRMOM24	typical			1	1	0	0
BLRMOM26	BLRMOM26	typical			1	1	0	0
XADD1		XADD1		typical			1	1	0	0
XADD2		XADD2		typical			1	1	0	0
XOSPARE1	XOSPARE1	typical			1	1	0	0
XREPLAYF	XREPLAYF	typical			1	1	0	0
XVCDU1		XVCDU1		typical			1	1	0	0
XVCDU2		XVCDU2		typical			1	1	0	0
XVCDU3		XVCDU3		typical			1	1	0	0
C10VREFA	C10VREFA	typical			1	1	0	0
C10VREFB	C10VREFB	typical			1	1	0	0
C28VMONA	C28VMONA	typical			1	1	0	0
C28VMONB	C28VMONB	typical			1	1	0	0
CCOACBFA	CCOACBFA	typical			1	1	0	0
CCOACBFB	CCOACBFB	typical			1	1	0	0
CCOBCBFA	CCOBCBFA	typical			1	1	0	0
CCOBCBFB	CCOBCBFB	typical			1	1	0	0
CCTXA		CCTXA		typical			1	1	0	0
CCTXB		CCTXB		typical			1	1	0	0
CE5VPCPR	CE5VPCPR	typical			1	1	0	0
CE5VPCRD	CE5VPCRD	typical			1	1	0	0
CEIAPR		CEIAPR		typical			1	1	0	0
CEIARD		CEIARD		typical			1	1	0	0
CEM5VPPR	CEM5VPPR	typical			1	1	0	0
CEM5VPRD	CEM5VPRD	typical			1	1	0	0
CEPARRD		CEPARRD		typical			1	1	0	0
CEPCMCTR	CEPCMCTR	typical			1	1	0	0
CEPCMSTR	CEPCMSTR	typical			1	1	0	0
CEPHIN		CEPHIN		typical			1	1	0	0
CEPLR		CEPLR		typical			1	1	0	0
CEPM1R		CEPM1R		typical			1	1	0	0
CEPM2R		CEPM2R		typical			1	1	0	0
CEPMR		CEPMR		typical			1	1	0	0
CEPOCLRD	CEPOCLRD	typical			1	1	0	0
CEPOCMRD	CEPOCMRD	typical			1	1	0	0
CEPPERD		CEPPERD		typical			1	1	0	0
CEPTLMA		CEPTLMA		typical			1	1	0	0
CEPTLMB		CEPTLMB		typical			1	1	0	0
CHCKT1		CHCKT1		typical			1	1	0	0
CHCKT10		CHCKT10		typical			1	1	0	0
CHCKT11		CHCKT11		typical			1	1	0	0
CHCKT2		CHCKT2		typical			1	1	0	0
CIUA		CIUA		typical			1	1	0	0
CIUA15V		CIUA15V		typical			1	1	0	0
CIUA5V		CIUA5V		typical			1	1	0	0
CIUACADL	CIUACADL	typical			1	1	0	0
CIUACAEX	CIUACAEX	typical			1	1	0	0
CIUACAFL	CIUACAFL	typical			1	1	0	0
CIUACAPA	CIUACAPA	typical			1	1	0	0
CIUACARH	CIUACARH	typical			1	1	0	0
CIUACASL	CIUACASL	typical			1	1	0	0
CIUACBDL	CIUACBDL	typical			1	1	0	0
CIUACBEX	CIUACBEX	typical			1	1	0	0
CIUACBFL	CIUACBFL	typical			1	1	0	0
CIUACBPA	CIUACBPA	typical			1	1	0	0
CIUACBRH	CIUACBRH	typical			1	1	0	0
CIUACBSL	CIUACBSL	typical			1	1	0	0
CIUAEPDL	CIUAEPDL	typical			1	1	0	0
CIUAPL1L	CIUAPL1L	typical			1	1	0	0
CIUAPL2L	CIUAPL2L	typical			1	1	0	0
CIUARDBE	CIUARDBE	typical			1	1	0	0
CIUARSBE	CIUARSBE	typical			1	1	0	0
CIUAXPNS	CIUAXPNS	typical			1	1	0	0
CIUB		CIUB		typical			1	1	0	0
CIUB15V		CIUB15V		typical			1	1	0	0
CIUB5V		CIUB5V		typical			1	1	0	0
CIUBCADL	CIUBCADL	typical			1	1	0	0
CIUBCAEX	CIUBCAEX	typical			1	1	0	0
CIUBCAFL	CIUBCAFL	typical			1	1	0	0
CIUBCAPA	CIUBCAPA	typical			1	1	0	0
CIUBCARH	CIUBCARH	typical			1	1	0	0
CIUBCASL	CIUBCASL	typical			1	1	0	0
CIUBCBDL	CIUBCBDL	typical			1	1	0	0
CIUBCBEX	CIUBCBEX	typical			1	1	0	0
CIUBCBFL	CIUBCBFL	typical			1	1	0	0
CIUBCBPA	CIUBCBPA	typical			1	1	0	0
CIUBCBRH	CIUBCBRH	typical			1	1	0	0
CIUBCBSL	CIUBCBSL	typical			1	1	0	0
CIUBEPDL	CIUBEPDL	typical			1	1	0	0
CIUBPL1L	CIUBPL1L	typical			1	1	0	0
CIUBPL2L	CIUBPL2L	typical			1	1	0	0
CIUBRDBE	CIUBRDBE	typical			1	1	0	0
CIUBRSBE	CIUBRSBE	typical			1	1	0	0
CIUBXPNS	CIUBXPNS	typical			1	1	0	0
CIUCALIN	CIUCALIN	typical			1	1	0	0
CIUCBLIN	CIUCBLIN	typical			1	1	0	0
CIUSA		CIUSA		typical			1	1	0	0
CIUSB		CIUSB		typical			1	1	0	0
CK00TLM		CK00TLM		typical			1	1	0	0
CK01TLM		CK01TLM		typical			1	1	0	0
CK02TLM		CK02TLM		typical			1	1	0	0
CK04TLM		CK04TLM		typical			1	1	0	0
CK05TLM		CK05TLM		typical			1	1	0	0
CK07TLM		CK07TLM		typical			1	1	0	0
CK08TLM		CK08TLM		typical			1	1	0	0
CK09TLM		CK09TLM		typical			1	1	0	0
CK10TLM		CK10TLM		typical			1	1	0	0
CK11TLM		CK11TLM		typical			1	1	0	0
CK12TLM		CK12TLM		typical			1	1	0	0
CK13TLM		CK13TLM		typical			1	1	0	0
CK14TLM		CK14TLM		typical			1	1	0	0
CK15TLM		CK15TLM		typical			1	1	0	0
CK18TLM		CK18TLM		typical			1	1	0	0
CK20TLM		CK20TLM		typical			1	1	0	0
CK21TLM		CK21TLM		typical			1	1	0	0
CK22TLM		CK22TLM		typical			1	1	0	0
CK23TLM		CK23TLM		typical			1	1	0	0
CK24TLM		CK24TLM		typical			1	1	0	0
CK25TLM		CK25TLM		typical			1	1	0	0
CK27TLM		CK27TLM		typical			1	1	0	0
CK28TLM		CK28TLM		typical			1	1	0	0
CK30TLM		CK30TLM		typical			1	1	0	0
CK31TLM		CK31TLM		typical			1	1	0	0
CK36TLM		CK36TLM		typical			1	1	0	0
CK37TLM		CK37TLM		typical			1	1	0	0
CK38TLM		CK38TLM		typical			1	1	0	0
CK39TLM		CK39TLM		typical			1	1	0	0
CK40TLM		CK40TLM		typical			1	1	0	0
CK41TLM		CK41TLM		typical			1	1	0	0
CK42TLM		CK42TLM		typical			1	1	0	0
CK43TLM		CK43TLM		typical			1	1	0	0
CK44TLM		CK44TLM		typical			1	1	0	0
CK45TLM		CK45TLM		typical			1	1	0	0
CK46TLM		CK46TLM		typical			1	1	0	0
CK47TLM		CK47TLM		typical			1	1	0	0
CK49TLM		CK49TLM		typical			1	1	0	0
CK50TLM		CK50TLM		typical			1	1	0	0
CK51TLM		CK51TLM		typical			1	1	0	0
CK53TLM		CK53TLM		typical			1	1	0	0
CK56TLM		CK56TLM		typical			1	1	0	0
CK57TLM		CK57TLM		typical			1	1	0	0
CK59TLM		CK59TLM		typical			1	1	0	0
CPA1BPT		CPA1BPT		typical			1	1	0	0
CPA1V		CPA1V		typical			1	1	0	0
CPA2BPT		CPA2BPT		typical			1	1	0	0
CPA2V		CPA2V		typical			1	1	0	0
CPCA15V		CPCA15V		typical			1	1	0	0
CPCA5V		CPCA5V		typical			1	1	0	0
CPCARRD		CPCARRD		typical			1	1	0	0
CPCB15V		CPCB15V		typical			1	1	0	0
CPCB5V		CPCB5V		typical			1	1	0	0
CPCCMCTR	CPCCMCTR	typical			1	1	0	0
CPCCMSTR	CPCCMSTR	typical			1	1	0	0
CPCLRD		CPCLRD		typical			1	1	0	0
CPCM1RD		CPCM1RD		typical			1	1	0	0
CPCM2RD		CPCM2RD		typical			1	1	0	0
CPCMRD		CPCMRD		typical			1	1	0	0
CPCOCLRD	CPCOCLRD	typical			1	1	0	0
CPCOCMRD	CPCOCMRD	typical			1	1	0	0
CPCPERD		CPCPERD		typical			1	1	0	0
CPCTLMA		CPCTLMA		typical			1	1	0	0
CPCTLMB		CPCTLMB		typical			1	1	0	0
CRXAV		CRXAV		typical			1	1	0	0
CRXBV		CRXBV		typical			1	1	0	0
CSBKWR1		CSBKWR1		typical			1	1	0	0
CSBKWR2		CSBKWR2		typical			1	1	0	0
CSCARRD		CSCARRD		typical			1	1	0	0
CSCCM1RD	CSCCM1RD	typical			1	1	0	0
CSCCM2RD	CSCCM2RD	typical			1	1	0	0
CSCCMRD		CSCCMRD		typical			1	1	0	0
CSCMDCTR	CSCMDCTR	typical			1	1	0	0
CSCMDSTR	CSCMDSTR	typical			1	1	0	0
CSCOCLRD	CSCOCLRD	typical			1	1	0	0
CSCOCMRD	CSCOCMRD	typical			1	1	0	0
CSCPCRCR	CSCPCRCR	typical			1	1	0	0
CSIARRD		CSIARRD		typical			1	1	0	0
CSICMCTR	CSICMCTR	typical			1	1	0	0
CSICMSTR	CSICMSTR	typical			1	1	0	0
CSILRD		CSILRD		typical			1	1	0	0
CSIM1RD		CSIM1RD		typical			1	1	0	0
CSIM2RD		CSIM2RD		typical			1	1	0	0
CSIMRD		CSIMRD		typical			1	1	0	0
