;; @T(#) @T(#)
;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;
;; Engineering Telemetry Template File  -  Sampling Composition information  -  Part 3 of 8
;;
;;
;; MSID		Field name
;;				Sampling
;;				Composition (normal, super, counter, range)
;;				|
;;				|		        Sampling Rate (samples per major frame)
;;				|		        |
;;				|		        |		Sampling Offset (bytes between samples)
;;				|		        |		|
;;				|		        |		|	
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;
;;
;;
;; GENERATE_EDE_TEMPLATES version 2.35 (June 3, 1999)
;; PREPROCESS_1949_DATABASE version 2.3 (June 3, 1999)
;;
1VVOPAOP	1VVOPAOP	normal			1		0
1VVOPBOP	1VVOPBOP	normal			1		0
1DACTAT		1DACTAT		super			128		1025
1MAHOAT		1MAHOAT		super			128		1025
1MAHOBT		1MAHOBT		super			128		1025
1OAHAT		1OAHAT		super			128		1025
1STAT0ST	1STAT0ST	super			128		1025
1STAT1ST	1STAT1ST	super			128		1025
1STAT2ST	1STAT2ST	super			128		1025
1STAT3ST	1STAT3ST	super			128		1025
1STAT4ST	1STAT4ST	super			128		1025
1STAT5ST	1STAT5ST	super			128		1025
1STAT6ST	1STAT6ST	super			128		1025
1STAT7ST	1STAT7ST	super			128		1025
1PIN1AT		1PIN1AT		super			2		65600
1SSMYT		1SSMYT		super			2		65600
1SSPYT		1SSPYT		super			2		65600
1VAHCAT		1VAHCAT		super			2		65600
1VAHCBT		1VAHCBT		super			2		65600
1VAHOAT		1VAHOAT		super			2		65600
1VAHOBT		1VAHOBT		super			2		65600
1WRAT		1WRAT		super			2		65600
1WRBT		1WRBT		super			2		65600
BEIA0W01	BEIA0W01	super			8		16400
BEIA0W02	BEIA0W02	super			8		16400
BEIA0W03	BEIA0W03	super			8		16400
BEIA0W04	BEIA0W04	super			8		16400
BEIA0W05	BEIA0W05	super			8		16400
BEIA0W06	BEIA0W06	super			8		16400
BEIA0W07	BEIA0W07	super			8		16400
BEIA0W08	BEIA0W08	super			8		16400
BEIA0W09	BEIA0W09	super			8		16400
BEIA0W10	BEIA0W10	super			8		16400
BEIA0W11	BEIA0W11	super			8		16400
BEIA0W12	BEIA0W12	super			8		16400
BEIA0W13	BEIA0W13	super			8		16400
BEIA0W14	BEIA0W14	super			8		16400
BEIA0W15	BEIA0W15	super			8		16400
BEIA0W16	BEIA0W16	super			8		16400
BEIA0W17	BEIA0W17	super			8		16400
BEIA0W18	BEIA0W18	super			8		16400
BEIA0W19	BEIA0W19	super			8		16400
BEIA0W20	BEIA0W20	super			8		16400
BEIA0W21	BEIA0W21	super			8		16400
BEIA0W22	BEIA0W22	super			8		16400
BEIA0W23	BEIA0W23	super			8		16400
BEIA0W24	BEIA0W24	super			8		16400
BEIA0W25	BEIA0W25	super			8		16400
BEIA0W26	BEIA0W26	super			8		16400
BEIA0W27	BEIA0W27	super			8		16400
BEIA0W28	BEIA0W28	super			8		16400
BEIA1W01	BEIA1W01	super			8		16400
BEIA1W02	BEIA1W02	super			8		16400
BEIA1W03	BEIA1W03	super			8		16400
BEIA1W04	BEIA1W04	super			8		16400
BEIA1W05	BEIA1W05	super			8		16400
BEIA1W06	BEIA1W06	super			8		16400
BEIA1W07	BEIA1W07	super			8		16400
BEIA1W08	BEIA1W08	super			8		16400
BEIA1W09	BEIA1W09	super			8		16400
BEIA1W10	BEIA1W10	super			8		16400
BEIA1W11	BEIA1W11	super			8		16400
BEIA1W12	BEIA1W12	super			8		16400
BEIA1W13	BEIA1W13	super			8		16400
BEIA1W14	BEIA1W14	super			8		16400
BEIA1W15	BEIA1W15	super			8		16400
BEIA1W16	BEIA1W16	super			8		16400
BEIA1W17	BEIA1W17	super			8		16400
BEIA1W18	BEIA1W18	super			8		16400
BEIA1W19	BEIA1W19	super			8		16400
BEIA1W20	BEIA1W20	super			8		16400
BEIA1W21	BEIA1W21	super			8		16400
BEIA1W22	BEIA1W22	super			8		16400
BEIA1W23	BEIA1W23	super			8		16400
BEIA1W24	BEIA1W24	super			8		16400
BEIA1W25	BEIA1W25	super			8		16400
BEIA1W26	BEIA1W26	super			8		16400
BEIA1W27	BEIA1W27	super			8		16400
BEIA1W28	BEIA1W28	super			8		16400
BEPMOM01	BEPMOM01	super			128		1025
BPCMOM08	BPCMOM08	super			128		1025
BPCMOM24	BPCMOM24	super			128		1025
BEPMOM02	BEPMOM02	super			128		1025
BEPMOM03	BEPMOM03	super			128		1025
BEPMOM04	BEPMOM04	super			128		1025
BEPMOM07	BEPMOM07	super			128		1025
BEPMOM10	BEPMOM10	super			128		1025
BEPMOM11	BEPMOM11	super			128		1025
BEPMOM12	BEPMOM12	super			128		1025
BEPMOM13	BEPMOM13	super			128		1025
BEPMOM14	BEPMOM14	super			128		1025
BEPMOM15	BEPMOM15	super			128		1025
BEPMOM16	BEPMOM16	super			128		1025
BEPMOM17	BEPMOM17	super			128		1025
BEPMOM18	BEPMOM18	super			128		1025
BEPMOM19	BEPMOM19	super			128		1025
BEPMOM20	BEPMOM20	super			128		1025
BEPMOM21	BEPMOM21	super			128		1025
BEPMOM22	BEPMOM22	super			128		1025
BEPMOM24	BEPMOM24	super			128		1025
BEPMOM25	BEPMOM25	super			128		1025
BEPMOM26	BEPMOM26	super			128		1025
BEPMOM27	BEPMOM27	super			128		1025
BEPMOM28	BEPMOM28	super			128		1025
BEPMOM29	BEPMOM29	super			128		1025
BEPMOM30	BEPMOM30	super			128		1025
BEPMOM31	BEPMOM31	super			128		1025
BEPMOM32	BEPMOM32	super			128		1025
BLRMOM02	BLRMOM02	super			128		1025
BLRMOM03	BLRMOM03	super			128		1025
BLRMOM04	BLRMOM04	super			128		1025
BLRMOM05	BLRMOM05	super			128		1025
BLRMOM06	BLRMOM06	super			128		1025
BLRMOM07	BLRMOM07	super			128		1025
BLRMOM11	BLRMOM11	super			128		1025
BLRMOM12	BLRMOM12	super			128		1025
BLRMOM13	BLRMOM13	super			128		1025
BLRMOM14	BLRMOM14	super			128		1025
BLRMOM15	BLRMOM15	super			128		1025
BLRMOM17	BLRMOM17	super			128		1025
BLRMOM18	BLRMOM18	super			128		1025
BLRMOM19	BLRMOM19	super			128		1025
BLRMOM20	BLRMOM20	super			128		1025
BLRMOM21	BLRMOM21	super			128		1025
BLRMOM22	BLRMOM22	super			128		1025
BLRMOM27	BLRMOM27	super			128		1025
BLRMOM28	BLRMOM28	super			128		1025
BLRMOM29	BLRMOM29	super			128		1025
BLRMOM30	BLRMOM30	super			128		1025
BLRMOM31	BLRMOM31	super			128		1025
BPCMOM02	BPCMOM02	super			128		1025
BPCMOM03	BPCMOM03	super			128		1025
BPCMOM04	BPCMOM04	super			128		1025
BPCMOM05	BPCMOM05	super			128		1025
BPCMOM06	BPCMOM06	super			128		1025
BPCMOM07	BPCMOM07	super			128		1025
BPCMOM09	BPCMOM09	super			128		1025
BPCMOM17	BPCMOM17	super			128		1025
BPCMOM18	BPCMOM18	super			128		1025
BPCMOM19	BPCMOM19	super			128		1025
BPCMOM20	BPCMOM20	super			128		1025
BPCMOM21	BPCMOM21	super			128		1025
BPCMOM22	BPCMOM22	super			128		1025
BPCMOM25	BPCMOM25	super			128		1025
BSIMOM02	BSIMOM02	super			128		1025
BSIMOM03	BSIMOM03	super			128		1025
BSIMOM04	BSIMOM04	super			128		1025
BSIMOM05	BSIMOM05	super			128		1025
BSIMOM06	BSIMOM06	super			128		1025
BSIMOM07	BSIMOM07	super			128		1025
BSIMOM08	BSIMOM08	super			128		1025
BSIMOM10	BSIMOM10	super			128		1025
BSIMOM17	BSIMOM17	super			128		1025
BSIMOM18	BSIMOM18	super			128		1025
BSIMOM19	BSIMOM19	super			128		1025
BSIMOM20	BSIMOM20	super			128		1025
BSIMOM21	BSIMOM21	super			128		1025
BSIMOM22	BSIMOM22	super			128		1025
BSIMOM23	BSIMOM23	super			128		1025
BTSMOM01	BTSMOM01	super			128		1025
BTSMOM02	BTSMOM02	super			128		1025
BTSMOM03	BTSMOM03	super			128		1025
BTSMOM04	BTSMOM04	super			128		1025
BTSMOM05	BTSMOM05	super			128		1025
BTSMOM06	BTSMOM06	super			128		1025
BTSMOM07	BTSMOM07	super			128		1025
BTSMOM08	BTSMOM08	super			128		1025
BTSMOM09	BTSMOM09	super			128		1025
BTSMOM10	BTSMOM10	super			128		1025
BTSMOM11	BTSMOM11	super			128		1025
BTSMOM12	BTSMOM12	super			128		1025
BTSMOM13	BTSMOM13	super			128		1025
BTSMOM14	BTSMOM14	super			128		1025
BTSMOM15	BTSMOM15	super			128		1025
BTSMOM16	BTSMOM16	super			128		1025
BTSMOM17	BTSMOM17	super			128		1025
BTSMOM18	BTSMOM18	super			128		1025
BTSMOM19	BTSMOM19	super			128		1025
BTSMOM20	BTSMOM20	super			128		1025
BTSMOM21	BTSMOM21	super			128		1025
BTSMOM22	BTSMOM22	super			128		1025
BTSMOM23	BTSMOM23	super			128		1025
BTSMOM24	BTSMOM24	super			128		1025
BTSMOM25	BTSMOM25	super			128		1025
BTSMOM26	BTSMOM26	super			128		1025
BTSMOM27	BTSMOM27	super			128		1025
BTSMOM28	BTSMOM28	super			128		1025
BTSMOM29	BTSMOM29	super			128		1025
BTSMOM30	BTSMOM30	super			128		1025
BTSMOM31	BTSMOM31	super			128		1025
BTSMOM32	BTSMOM32	super			128		1025
BEPMOM05	BEPMOM05	super			128		1025
BEPMOM06	BEPMOM06	super			128		1025
BLRMOM09	BLRMOM09	super			128		1025
BLRMOM25	BLRMOM25	super			128		1025
BPCMOM16	BPCMOM16	super			128		1025
BPCMOM32	BPCMOM32	super			128		1025
BEPMOM08	BEPMOM08	super			128		1025
BEPMOM09	BEPMOM09	super			128		1025
BSIMOM15	BSIMOM15	super			128		1025
BSIMOM16	BSIMOM16	super			128		1025
BSIMOM31	BSIMOM31	super			128		1025
BSIMOM32	BSIMOM32	super			128		1025
BEPMOM23	BEPMOM23	super			128		1025
BLRMOM01	BLRMOM01	super			128		1025
BPCMOM01	BPCMOM01	super			128		1025
BSIMOM01	BSIMOM01	super			128		1025
BLRMOM08	BLRMOM08	super			128		1025
BLRMOM10	BLRMOM10	super			128		1025
BLRMOM24	BLRMOM24	super			128		1025
BLRMOM26	BLRMOM26	super			128		1025
XADD1		XADD1		super			128		1025
XADD2		XADD2		super			128		1025
XOSPARE1	XOSPARE1	super			128		1025
XREPLAYF	XREPLAYF	super			128		1025
XVCDU1		XVCDU1		super			128		1025
XVCDU2		XVCDU2		super			128		1025
XVCDU3		XVCDU3		super			128		1025
C10VREFA	C10VREFA	super			128		1025
C10VREFB	C10VREFB	super			128		1025
C28VMONA	C28VMONA	super			128		1025
C28VMONB	C28VMONB	super			128		1025
CCOACBFA	CCOACBFA	super			128		1025
CCOACBFB	CCOACBFB	super			128		1025
CCOBCBFA	CCOBCBFA	super			128		1025
CCOBCBFB	CCOBCBFB	super			128		1025
CCTXA		CCTXA		super			128		1025
CCTXB		CCTXB		super			128		1025
CE5VPCPR	CE5VPCPR	super			128		1025
CE5VPCRD	CE5VPCRD	super			128		1025
CEIAPR		CEIAPR		super			128		1025
CEIARD		CEIARD		super			128		1025
CEM5VPPR	CEM5VPPR	super			128		1025
CEM5VPRD	CEM5VPRD	super			128		1025
CEPARRD		CEPARRD		super			128		1025
CEPCMCTR	CEPCMCTR	super			128		1025
CEPCMSTR	CEPCMSTR	super			128		1025
CEPHIN		CEPHIN		super			128		1025
CEPLR		CEPLR		super			128		1025
CEPM1R		CEPM1R		super			128		1025
CEPM2R		CEPM2R		super			128		1025
CEPMR		CEPMR		super			128		1025
CEPOCLRD	CEPOCLRD	super			128		1025
CEPOCMRD	CEPOCMRD	super			128		1025
CEPPERD		CEPPERD		super			128		1025
CEPTLMA		CEPTLMA		super			128		1025
CEPTLMB		CEPTLMB		super			128		1025
CHCKT1		CHCKT1		super			128		1025
CHCKT10		CHCKT10		super			128		1025
CHCKT11		CHCKT11		super			128		1025
CHCKT2		CHCKT2		super			128		1025
CIUA		CIUA		super			128		1025
CIUA15V		CIUA15V		super			128		1025
CIUA5V		CIUA5V		super			128		1025
CIUACADL	CIUACADL	super			128		1025
CIUACAEX	CIUACAEX	super			128		1025
CIUACAFL	CIUACAFL	super			128		1025
CIUACAPA	CIUACAPA	super			128		1025
CIUACARH	CIUACARH	super			128		1025
CIUACASL	CIUACASL	super			128		1025
CIUACBDL	CIUACBDL	super			128		1025
CIUACBEX	CIUACBEX	super			128		1025
CIUACBFL	CIUACBFL	super			128		1025
CIUACBPA	CIUACBPA	super			128		1025
CIUACBRH	CIUACBRH	super			128		1025
CIUACBSL	CIUACBSL	super			128		1025
CIUAEPDL	CIUAEPDL	super			128		1025
CIUAPL1L	CIUAPL1L	super			128		1025
CIUAPL2L	CIUAPL2L	super			128		1025
CIUARDBE	CIUARDBE	super			128		1025
CIUARSBE	CIUARSBE	super			128		1025
CIUAXPNS	CIUAXPNS	super			128		1025
CIUB		CIUB		super			128		1025
CIUB15V		CIUB15V		super			128		1025
CIUB5V		CIUB5V		super			128		1025
CIUBCADL	CIUBCADL	super			128		1025
CIUBCAEX	CIUBCAEX	super			128		1025
CIUBCAFL	CIUBCAFL	super			128		1025
CIUBCAPA	CIUBCAPA	super			128		1025
CIUBCARH	CIUBCARH	super			128		1025
CIUBCASL	CIUBCASL	super			128		1025
CIUBCBDL	CIUBCBDL	super			128		1025
CIUBCBEX	CIUBCBEX	super			128		1025
CIUBCBFL	CIUBCBFL	super			128		1025
CIUBCBPA	CIUBCBPA	super			128		1025
CIUBCBRH	CIUBCBRH	super			128		1025
CIUBCBSL	CIUBCBSL	super			128		1025
CIUBEPDL	CIUBEPDL	super			128		1025
CIUBPL1L	CIUBPL1L	super			128		1025
CIUBPL2L	CIUBPL2L	super			128		1025
CIUBRDBE	CIUBRDBE	super			128		1025
CIUBRSBE	CIUBRSBE	super			128		1025
CIUBXPNS	CIUBXPNS	super			128		1025
CIUCALIN	CIUCALIN	super			128		1025
CIUCBLIN	CIUCBLIN	super			128		1025
CIUSA		CIUSA		super			128		1025
CIUSB		CIUSB		super			128		1025
CK00TLM		CK00TLM		super			128		1025
CK01TLM		CK01TLM		super			128		1025
CK02TLM		CK02TLM		super			128		1025
CK04TLM		CK04TLM		super			128		1025
CK05TLM		CK05TLM		super			128		1025
CK07TLM		CK07TLM		super			128		1025
CK08TLM		CK08TLM		super			128		1025
CK09TLM		CK09TLM		super			128		1025
CK10TLM		CK10TLM		super			128		1025
CK11TLM		CK11TLM		super			128		1025
CK12TLM		CK12TLM		super			128		1025
CK13TLM		CK13TLM		super			128		1025
CK14TLM		CK14TLM		super			128		1025
CK15TLM		CK15TLM		super			128		1025
CK18TLM		CK18TLM		super			128		1025
CK20TLM		CK20TLM		super			128		1025
CK21TLM		CK21TLM		super			128		1025
CK22TLM		CK22TLM		super			128		1025
CK23TLM		CK23TLM		super			128		1025
CK24TLM		CK24TLM		super			128		1025
CK25TLM		CK25TLM		super			128		1025
CK27TLM		CK27TLM		super			128		1025
CK28TLM		CK28TLM		super			128		1025
CK30TLM		CK30TLM		super			128		1025
CK31TLM		CK31TLM		super			128		1025
CK36TLM		CK36TLM		super			128		1025
CK37TLM		CK37TLM		super			128		1025
CK38TLM		CK38TLM		super			128		1025
CK39TLM		CK39TLM		super			128		1025
CK40TLM		CK40TLM		super			128		1025
CK41TLM		CK41TLM		super			128		1025
CK42TLM		CK42TLM		super			128		1025
CK43TLM		CK43TLM		super			128		1025
CK44TLM		CK44TLM		super			128		1025
CK45TLM		CK45TLM		super			128		1025
CK46TLM		CK46TLM		super			128		1025
CK47TLM		CK47TLM		super			128		1025
CK49TLM		CK49TLM		super			128		1025
CK50TLM		CK50TLM		super			128		1025
CK51TLM		CK51TLM		super			128		1025
CK53TLM		CK53TLM		super			128		1025
CK56TLM		CK56TLM		super			128		1025
CK57TLM		CK57TLM		super			128		1025
CK59TLM		CK59TLM		super			128		1025
CPA1BPT		CPA1BPT		super			128		1025
CPA1V		CPA1V		super			128		1025
CPA2BPT		CPA2BPT		super			128		1025
CPA2V		CPA2V		super			128		1025
CPCA15V		CPCA15V		super			128		1025
CPCA5V		CPCA5V		super			128		1025
CPCARRD		CPCARRD		super			128		1025
CPCB15V		CPCB15V		super			128		1025
CPCB5V		CPCB5V		super			128		1025
CPCCMCTR	CPCCMCTR	super			128		1025
CPCCMSTR	CPCCMSTR	super			128		1025
CPCLRD		CPCLRD		super			128		1025
CPCM1RD		CPCM1RD		super			128		1025
CPCM2RD		CPCM2RD		super			128		1025
CPCMRD		CPCMRD		super			128		1025
CPCOCLRD	CPCOCLRD	super			128		1025
CPCOCMRD	CPCOCMRD	super			128		1025
CPCPERD		CPCPERD		super			128		1025
CPCTLMA		CPCTLMA		super			128		1025
CPCTLMB		CPCTLMB		super			128		1025
CRXAV		CRXAV		super			128		1025
CRXBV		CRXBV		super			128		1025
CSBKWR1		CSBKWR1		super			128		1025
CSBKWR2		CSBKWR2		super			128		1025
CSCARRD		CSCARRD		super			128		1025
CSCCM1RD	CSCCM1RD	super			128		1025
CSCCM2RD	CSCCM2RD	super			128		1025
CSCCMRD		CSCCMRD		super			128		1025
CSCMDCTR	CSCMDCTR	super			128		1025
CSCMDSTR	CSCMDSTR	super			128		1025
CSCOCLRD	CSCOCLRD	super			128		1025
CSCOCMRD	CSCOCMRD	super			128		1025
CSCPCRCR	CSCPCRCR	super			128		1025
CSIARRD		CSIARRD		super			128		1025
CSICMCTR	CSICMCTR	super			128		1025
CSICMSTR	CSICMSTR	super			128		1025
CSILRD		CSILRD		super			128		1025
CSIM1RD		CSIM1RD		super			128		1025
CSIM2RD		CSIM2RD		super			128		1025
CSIMRD		CSIMRD		super			128		1025
CSIOCLRD	CSIOCLRD	super			128		1025
CSIOCMRD	CSIOCMRD	super			128		1025
CSIPERD		CSIPERD		super			128		1025
CSITA15V	CSITA15V	super			128		1025
CSITA5V		CSITA5V		super			128		1025
CSITB15V	CSITB15V	super			128		1025
CSITB5V		CSITB5V		super			128		1025
CSITLMA		CSITLMA		super			128		1025
CSITLMB		CSITLMB		super			128		1025
CSSCLRD		CSSCLRD		super			128		1025
CSSR1CAV	CSSR1CAV	super			128		1025
CSSR1CVA	CSSR1CVA	super			128		1025
CSSR1CVB	CSSR1CVB	super			128		1025
CSSR2CBV	CSSR2CBV	super			128		1025
CSSR2CVA	CSSR2CVA	super			128		1025
CSSR2CVB	CSSR2CVB	super			128		1025
CSTSA		CSTSA		super			128		1025
CSTSB		CSTSB		super			128		1025
CTSA15V		CTSA15V		super			128		1025
CTSA5V		CTSA5V		super			128		1025
CTSARPR		CTSARPR		super			128		1025
CTSARRD		CTSARRD		super			128		1025
CTSB15V		CTSB15V		super			128		1025
CTSB5V		CTSB5V		super			128		1025
CTSCMCTP	CTSCMCTP	super			128		1025
CTSCMCTR	CTSCMCTR	super			128		1025
CTSCMSTP	CTSCMSTP	super			128		1025
CTSCMSTR	CTSCMSTR	super			128		1025
CTSLP		CTSLP		super			128		1025
CTSLR		CTSLR		super			128		1025
CTSM1P		CTSM1P		super			128		1025
CTSM1R		CTSM1R		super			128		1025
CTSM2P		CTSM2P		super			128		1025
CTSM2R		CTSM2R		super			128		1025
CTSMP		CTSMP		super			128		1025
CTSMR		CTSMR		super			128		1025
CTSOCLPR	CTSOCLPR	super			128		1025
CTSOCLRD	CTSOCLRD	super			128		1025
CTSOCMPR	CTSOCMPR	super			128		1025
CTSOCMRD	CTSOCMRD	super			128		1025
CTSPEPR		CTSPEPR		super			128		1025
CTSPERD		CTSPERD		super			128		1025
CTSTLMA		CTSTLMA		super			128		1025
CTSTLMB		CTSTLMB		super			128		1025
CTUA15V		CTUA15V		super			128		1025
CTUA5V		CTUA5V		super			128		1025
CTUB15V		CTUB15V		super			128		1025
CTUB5V		CTUB5V		super			128		1025
CTUEPA		CTUEPA		super			128		1025
CTUEPB		CTUEPB		super			128		1025
CTUPCA		CTUPCA		super			128		1025
CTUPCB		CTUPCB		super			128		1025
CTUSIA		CTUSIA		super			128		1025
CTUSIB		CTUSIB		super			128		1025
CTUTMPPR	CTUTMPPR	super			128		1025
CTUTMPRD	CTUTMPRD	super			128		1025
CTUTMRQA	CTUTMRQA	super			128		1025
CTUTMRQB	CTUTMRQB	super			128		1025
CTUTMRYA	CTUTMRYA	super			128		1025
CTUTMRYB	CTUTMRYB	super			128		1025
CTUTSA		CTUTSA		super			128		1025
CTUTSB		CTUTSB		super			128		1025
CUSOA28V	CUSOA28V	super			128		1025
CUSOAIT		CUSOAIT		super			128		1025
CUSOAPWR	CUSOAPWR	super			128		1025
CUSOB28V	CUSOB28V	super			128		1025
CUSOBIT		CUSOBIT		super			128		1025
CUSOBOVN	CUSOBOVN	super			128		1025
CUSOBPWR	CUSOBPWR	super			128		1025
CVEEP		CVEEP		super			128		1025
CVEER		CVEER		super			128		1025
CXO5VOBA	CXO5VOBA	super			128		1025
CXO5VOBB	CXO5VOBB	super			128		1025
CXPNAIT		CXPNAIT		super			128		1025
CXPNBIT		CXPNBIT		super			128		1025
C1SQAPCT	C1SQAPCT	super			8		16400
C1SQAPIU	C1SQAPIU	super			8		16400
C1SQAPO		C1SQAPO		super			8		16400
C1SQAPPP	C1SQAPPP	super			8		16400
C1SQATI1	C1SQATI1	super			8		16400
C1SQATI2	C1SQATI2	super			8		16400
C1SQATPP	C1SQATPP	super			8		16400
C1SQATPS	C1SQATPS	super			8		16400
C1SQAX		C1SQAX		super			8		16400
C1SQBPCT	C1SQBPCT	super			8		16400
C1SQBPIU	C1SQBPIU	super			8		16400
C1SQBPO		C1SQBPO		super			8		16400
C1SQBPPP	C1SQBPPP	super			8		16400
C1SQBTI1	C1SQBTI1	super			8		16400
C1SQBTI2	C1SQBTI2	super			8		16400
C1SQBTPP	C1SQBTPP	super			8		16400
C1SQBTPS	C1SQBTPS	super			8		16400
C1SQBX		C1SQBX		super			8		16400
C1SQOBAP	C1SQOBAP	super			8		16400
