;; @T(#) @T(#)
;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;
;; Engineering Telemetry Template File  -  Engineering Decom Template Table  -  Part 1 of 8
;;
;;
;;				------------------- Decom variables -----------------------------
;;				|								|
;;				|								|
;;				V								V
;;
;; MSID		Field Name 	
;;				Start minor frame
;;      	 	    	|	Start byte
;;				|	|	Start bit
;;				|	|	|	Num bits
;;				|	|	|	|	Data type
;;				|	|	|	|	|		Units
;;				|	|	|	|	|		|	Group id
;;				|	|	|	|	|		|	|	Decom flag
;;				|	|	|	|	|		|	|	|	Cal flag
;;				|	|	|	|	|		|	|	|	|	LES flag
;;				|	|	|	|	|		|	|	|	|	|
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;
;;
;;
;; GENERATE_EDE_TEMPLATES version 2.35 (June 3, 1999)
;; PREPROCESS_1949_DATABASE version 2.3 (June 3, 1999)
;;
1DPAMYT		1DPAMYT		125	10	0	8	IUNS		K	102	YES	YES	YES
1DPAMZT		1DPAMZT		126	10	0	8	IUNS		K	102	YES	YES	YES
1DPCPAOC	1DPCPAOC	18	10	6	1	IDIS		n/a	102	YES	YES	YES
1DPCPBOC	1DPCPBOC	22	10	6	1	IDIS		n/a	102	YES	YES	YES
1DPDBAON	1DPDBAON	18	10	3	1	IDIS		n/a	102	YES	YES	YES
1DPDBBON	1DPDBBON	22	10	3	1	IDIS		n/a	102	YES	YES	YES
1DPICACU	1DPICACU	127	10	0	8	IUNS		A	102	YES	YES	YES
1DPICBCU	1DPICBCU	115	13	0	8	IUNS		A	102	YES	YES	YES
1DPP0AVO	1DPP0AVO	116	13	0	8	IUNS		V	102	YES	YES	YES
1DPP0BVO	1DPP0BVO	117	13	0	8	IUNS		V	102	YES	YES	YES
1DPPSA		1DPPSA		18	10	5	1	IDIS		n/a	102	YES	YES	YES
1DPPSAX		1DPPSAX		18	10	4	1	IDIS		n/a	102	YES	YES	YES
1DPPSB		1DPPSB		22	10	5	1	IDIS		n/a	102	YES	YES	YES
1DPPSBX		1DPPSBX		22	10	4	1	IDIS		n/a	102	YES	YES	YES
1HOPRAPR	1HOPRAPR	118	13	0	8	IUNS		kPa	102	YES	YES	YES
1HOPRBPR	1HOPRBPR	119	13	0	8	IUNS		kPa	102	YES	YES	YES
1LVDBAON	1LVDBAON	18	10	0	1	IDIS		n/a	102	YES	YES	YES
1LVDBBON	1LVDBBON	22	10	0	1	IDIS		n/a	102	YES	YES	YES
1MAHCAT		1MAHCAT		120	13	0	8	IUNS		K	102	YES	YES	YES
1MAHCBT		1MAHCBT		121	13	0	8	IUNS		K	102	YES	YES	YES
1MCATATR	1MCATATR	20	10	0	1	IDIS		n/a	102	YES	YES	YES
1MCATBTR	1MCATBTR	24	10	0	1	IDIS		n/a	102	YES	YES	YES
1MCDRACL	1MCDRACL	20	10	2	1	IDIS		n/a	102	YES	YES	YES
1MCDRBCL	1MCDRBCL	24	10	2	1	IDIS		n/a	102	YES	YES	YES
1MDBUAON	1MDBUAON	20	10	4	1	IDIS		n/a	102	YES	YES	YES
1MDBUBON	1MDBUBON	24	10	4	1	IDIS		n/a	102	YES	YES	YES
1MECLACL	1MECLACL	21	10	7	1	IDIS		n/a	102	YES	YES	YES
1MECLBCL	1MECLBCL	25	10	7	1	IDIS		n/a	102	YES	YES	YES
1MEOPAOP	1MEOPAOP	20	10	1	1	IDIS		n/a	102	YES	YES	YES
1MEOPBOP	1MEOPBOP	24	10	1	1	IDIS		n/a	102	YES	YES	YES
1MIPWAON	1MIPWAON	20	10	5	1	IDIS		n/a	102	YES	YES	YES
1MIPWBON	1MIPWBON	24	10	5	1	IDIS		n/a	102	YES	YES	YES
1MODRAOP	1MODRAOP	20	10	3	1	IDIS		n/a	102	YES	YES	YES
1MODRBOP	1MODRBOP	24	10	3	1	IDIS		n/a	102	YES	YES	YES
1OAHBT		1OAHBT		125	13	0	8	IUNS		K	102	YES	YES	YES
1OHIRADF	1OHIRADF	116	52	4	1	IDIS		n/a	102	YES	YES	YES
1OLORADF	1OLORADF	116	52	6	1	IDIS		n/a	102	YES	YES	YES
1PDEAAT		1PDEAAT		126	13	0	8	IUNS		K	102	YES	YES	YES
1PDEABT		1PDEABT		127	13	0	8	IUNS		K	102	YES	YES	YES
1PRDBAON	1PRDBAON	21	10	5	1	IDIS		n/a	102	YES	YES	YES
1PRDBBON	1PRDBBON	25	10	5	1	IDIS		n/a	102	YES	YES	YES
1VVATATR	1VVATATR	21	10	1	1	IDIS		n/a	102	YES	YES	YES
1VVATBTR	1VVATBTR	25	10	1	1	IDIS		n/a	102	YES	YES	YES
1VVCDACL	1VVCDACL	21	10	3	1	IDIS		n/a	102	YES	YES	YES
1VVCDBCL	1VVCDBCL	25	10	3	1	IDIS		n/a	102	YES	YES	YES
1VVCLACL	1VVCLACL	20	10	6	1	IDIS		n/a	102	YES	YES	YES
1VVCLBCL	1VVCLBCL	24	10	6	1	IDIS		n/a	102	YES	YES	YES
1VVDBAON	1VVDBAON	21	10	6	1	IDIS		n/a	102	YES	YES	YES
1VVDBBON	1VVDBBON	25	10	6	1	IDIS		n/a	102	YES	YES	YES
1VVODAOP	1VVODAOP	21	10	4	1	IDIS		n/a	102	YES	YES	YES
1VVODBOP	1VVODBOP	25	10	4	1	IDIS		n/a	102	YES	YES	YES
1VVOPAOP	1VVOPAOP	21	10	2	1	IDIS		n/a	102	YES	YES	YES
1VVOPBOP	1VVOPBOP	25	10	2	1	IDIS		n/a	102	YES	YES	YES
1DACTAT		1DACTAT		96	10	0	8	IUNS		deg	103	YES	YES	YES
1MAHOAT		1MAHOAT		122	13	0	8	IUNS		K	103	YES	YES	YES
1MAHOBT		1MAHOBT		123	13	0	8	IUNS		K	103	YES	YES	YES
1OAHAT		1OAHAT		124	13	0	8	IUNS		K	103	YES	YES	YES
1STAT0ST	1STAT0ST	12	130	7	1	IDIS		n/a	103	YES	YES	YES
1STAT1ST	1STAT1ST	12	130	6	1	IDIS		n/a	103	YES	YES	YES
1STAT2ST	1STAT2ST	12	130	5	1	IDIS		n/a	103	YES	YES	YES
1STAT3ST	1STAT3ST	12	130	4	1	IDIS		n/a	103	YES	YES	YES
1STAT4ST	1STAT4ST	12	130	3	1	IDIS		n/a	103	YES	YES	YES
1STAT5ST	1STAT5ST	12	130	2	1	IDIS		n/a	103	YES	YES	YES
1STAT6ST	1STAT6ST	12	130	1	1	IDIS		n/a	103	YES	YES	YES
1STAT7ST	1STAT7ST	12	130	0	1	IDIS		n/a	103	YES	YES	YES
1PIN1AT		1PIN1AT		0	79	0	8	IUNS		K	104	YES	YES	YES
1SSMYT		1SSMYT		1	79	0	8	IUNS		K	104	YES	YES	YES
1SSPYT		1SSPYT		2	79	0	8	IUNS		K	104	YES	YES	YES
1VAHCAT		1VAHCAT		3	79	0	8	IUNS		K	104	YES	YES	YES
1VAHCBT		1VAHCBT		4	79	0	8	IUNS		K	104	YES	YES	YES
1VAHOAT		1VAHOAT		5	79	0	8	IUNS		K	104	YES	YES	YES
1VAHOBT		1VAHOBT		6	79	0	8	IUNS		K	104	YES	YES	YES
1WRAT		1WRAT		7	79	0	8	IUNS		K	104	YES	YES	YES
1WRBT		1WRBT		8	79	0	8	IUNS		K	104	YES	YES	YES
BEIA0W01	BEIA0W01	0	128	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA0W02	BEIA0W02	0	132	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA0W03	BEIA0W03	0	136	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA0W04	BEIA0W04	0	140	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA0W05	BEIA0W05	1	128	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA0W06	BEIA0W06	1	132	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA0W07	BEIA0W07	1	136	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA0W08	BEIA0W08	1	140	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA0W09	BEIA0W09	2	128	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA0W10	BEIA0W10	2	132	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA0W11	BEIA0W11	2	136	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA0W12	BEIA0W12	2	140	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA0W13	BEIA0W13	3	128	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA0W14	BEIA0W14	3	132	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA0W15	BEIA0W15	3	136	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA0W16	BEIA0W16	3	140	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA0W17	BEIA0W17	4	128	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA0W18	BEIA0W18	4	132	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA0W19	BEIA0W19	4	136	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA0W20	BEIA0W20	5	128	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA0W21	BEIA0W21	5	132	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA0W22	BEIA0W22	5	136	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA0W23	BEIA0W23	6	128	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA0W24	BEIA0W24	6	132	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA0W25	BEIA0W25	6	136	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA0W26	BEIA0W26	7	128	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA0W27	BEIA0W27	7	132	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA0W28	BEIA0W28	7	136	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA1W01	BEIA1W01	8	128	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA1W02	BEIA1W02	8	132	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA1W03	BEIA1W03	8	136	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA1W04	BEIA1W04	8	140	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA1W05	BEIA1W05	9	128	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA1W06	BEIA1W06	9	132	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA1W07	BEIA1W07	9	136	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA1W08	BEIA1W08	9	140	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA1W09	BEIA1W09	10	128	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA1W10	BEIA1W10	10	132	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA1W11	BEIA1W11	10	136	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA1W12	BEIA1W12	10	140	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA1W13	BEIA1W13	11	128	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA1W14	BEIA1W14	11	132	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA1W15	BEIA1W15	11	136	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA1W16	BEIA1W16	11	140	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA1W17	BEIA1W17	12	128	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA1W18	BEIA1W18	12	132	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA1W19	BEIA1W19	12	136	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA1W20	BEIA1W20	13	128	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA1W21	BEIA1W21	13	132	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA1W22	BEIA1W22	13	136	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA1W23	BEIA1W23	14	128	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA1W24	BEIA1W24	14	132	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA1W25	BEIA1W25	14	136	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA1W26	BEIA1W26	15	128	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA1W27	BEIA1W27	15	132	0	8	IUNS		n/a	201	YES	N/A	YES
BEIA1W28	BEIA1W28	15	136	0	8	IUNS		n/a	201	YES	N/A	YES
BEPMOM01	BEPMOM01	1	76	0	8	IUNS		n/a	202	YES	N/A	YES
BPCMOM08	BPCMOM08	3	76	0	8	IUNS		n/a	202	YES	N/A	YES
BPCMOM24	BPCMOM24	2	76	0	8	IUNS		n/a	202	YES	N/A	YES
BEPMOM02	BEPMOM02	71	81	0	8	IUNS		n/a	203	YES	N/A	YES
BEPMOM03	BEPMOM03	82	81	0	8	IUNS		n/a	203	YES	N/A	YES
BEPMOM04	BEPMOM04	92	81	0	8	IUNS		n/a	203	YES	N/A	YES
BEPMOM07	BEPMOM07	95	81	0	8	IUNS		n/a	203	YES	N/A	YES
BEPMOM10	BEPMOM10	96	81	0	8	IUNS		n/a	203	YES	N/A	YES
BEPMOM11	BEPMOM11	72	81	0	8	IUNS		n/a	203	YES	N/A	YES
BEPMOM12	BEPMOM12	73	81	0	8	IUNS		n/a	203	YES	N/A	YES
BEPMOM13	BEPMOM13	74	81	0	8	IUNS		n/a	203	YES	N/A	YES
BEPMOM14	BEPMOM14	75	81	0	8	IUNS		n/a	203	YES	N/A	YES
BEPMOM15	BEPMOM15	76	81	0	8	IUNS		n/a	203	YES	N/A	YES
BEPMOM16	BEPMOM16	77	81	0	8	IUNS		n/a	203	YES	N/A	YES
BEPMOM17	BEPMOM17	78	81	0	8	IUNS		n/a	203	YES	N/A	YES
BEPMOM18	BEPMOM18	79	81	0	8	IUNS		n/a	203	YES	N/A	YES
BEPMOM19	BEPMOM19	80	81	0	8	IUNS		n/a	203	YES	N/A	YES
BEPMOM20	BEPMOM20	81	81	0	8	IUNS		n/a	203	YES	N/A	YES
BEPMOM21	BEPMOM21	83	81	0	8	IUNS		n/a	203	YES	N/A	YES
BEPMOM22	BEPMOM22	84	81	0	8	IUNS		n/a	203	YES	N/A	YES
BEPMOM24	BEPMOM24	85	81	0	8	IUNS		n/a	203	YES	N/A	YES
BEPMOM25	BEPMOM25	86	81	0	8	IUNS		n/a	203	YES	N/A	YES
BEPMOM26	BEPMOM26	87	81	0	8	IUNS		n/a	203	YES	N/A	YES
BEPMOM27	BEPMOM27	88	81	0	8	IUNS		n/a	203	YES	N/A	YES
BEPMOM28	BEPMOM28	89	81	0	8	IUNS		n/a	203	YES	N/A	YES
BEPMOM29	BEPMOM29	90	81	0	8	IUNS		n/a	203	YES	N/A	YES
BEPMOM30	BEPMOM30	91	81	0	8	IUNS		n/a	203	YES	N/A	YES
BEPMOM31	BEPMOM31	93	81	0	8	IUNS		n/a	203	YES	N/A	YES
BEPMOM32	BEPMOM32	94	81	0	8	IUNS		n/a	203	YES	N/A	YES
BLRMOM02	BLRMOM02	99	81	0	8	IUNS		n/a	203	YES	N/A	YES
BLRMOM03	BLRMOM03	110	81	0	8	IUNS		n/a	203	YES	N/A	YES
BLRMOM04	BLRMOM04	118	81	0	8	IUNS		n/a	203	YES	N/A	YES
BLRMOM05	BLRMOM05	121	81	0	8	IUNS		n/a	203	YES	N/A	YES
BLRMOM06	BLRMOM06	122	81	0	8	IUNS		n/a	203	YES	N/A	YES
BLRMOM07	BLRMOM07	123	81	0	8	IUNS		n/a	203	YES	N/A	YES
BLRMOM11	BLRMOM11	100	81	0	8	IUNS		n/a	203	YES	N/A	YES
BLRMOM12	BLRMOM12	101	81	0	8	IUNS		n/a	203	YES	N/A	YES
BLRMOM13	BLRMOM13	102	81	0	8	IUNS		n/a	203	YES	N/A	YES
BLRMOM14	BLRMOM14	103	81	0	8	IUNS		n/a	203	YES	N/A	YES
BLRMOM15	BLRMOM15	104	81	0	8	IUNS		n/a	203	YES	N/A	YES
BLRMOM17	BLRMOM17	106	81	0	8	IUNS		n/a	203	YES	N/A	YES
BLRMOM18	BLRMOM18	107	81	0	8	IUNS		n/a	203	YES	N/A	YES
BLRMOM19	BLRMOM19	108	81	0	8	IUNS		n/a	203	YES	N/A	YES
BLRMOM20	BLRMOM20	109	81	0	8	IUNS		n/a	203	YES	N/A	YES
BLRMOM21	BLRMOM21	111	81	0	8	IUNS		n/a	203	YES	N/A	YES
BLRMOM22	BLRMOM22	112	81	0	8	IUNS		n/a	203	YES	N/A	YES
BLRMOM27	BLRMOM27	114	81	0	8	IUNS		n/a	203	YES	N/A	YES
BLRMOM28	BLRMOM28	115	81	0	8	IUNS		n/a	203	YES	N/A	YES
BLRMOM29	BLRMOM29	116	81	0	8	IUNS		n/a	203	YES	N/A	YES
BLRMOM30	BLRMOM30	117	81	0	8	IUNS		n/a	203	YES	N/A	YES
BLRMOM31	BLRMOM31	119	81	0	8	IUNS		n/a	203	YES	N/A	YES
BPCMOM02	BPCMOM02	124	81	0	8	IUNS		n/a	203	YES	N/A	YES
BPCMOM03	BPCMOM03	6	129	0	8	IUNS		n/a	203	YES	N/A	YES
BPCMOM04	BPCMOM04	16	129	0	8	IUNS		n/a	203	YES	N/A	YES
BPCMOM05	BPCMOM05	18	129	0	8	IUNS		n/a	203	YES	N/A	YES
BPCMOM06	BPCMOM06	19	129	0	8	IUNS		n/a	203	YES	N/A	YES
BPCMOM07	BPCMOM07	20	129	0	8	IUNS		n/a	203	YES	N/A	YES
BPCMOM09	BPCMOM09	21	129	0	8	IUNS		n/a	203	YES	N/A	YES
BPCMOM17	BPCMOM17	2	129	0	8	IUNS		n/a	203	YES	N/A	YES
BPCMOM18	BPCMOM18	3	129	0	8	IUNS		n/a	203	YES	N/A	YES
BPCMOM19	BPCMOM19	4	129	0	8	IUNS		n/a	203	YES	N/A	YES
BPCMOM20	BPCMOM20	5	129	0	8	IUNS		n/a	203	YES	N/A	YES
BPCMOM21	BPCMOM21	7	129	0	8	IUNS		n/a	203	YES	N/A	YES
BPCMOM22	BPCMOM22	8	129	0	8	IUNS		n/a	203	YES	N/A	YES
BPCMOM25	BPCMOM25	10	129	0	8	IUNS		n/a	203	YES	N/A	YES
BSIMOM02	BSIMOM02	126	129	0	8	IUNS		n/a	203	YES	N/A	YES
BSIMOM03	BSIMOM03	3	130	0	8	IUNS		n/a	203	YES	N/A	YES
BSIMOM04	BSIMOM04	7	130	0	8	IUNS		n/a	203	YES	N/A	YES
BSIMOM05	BSIMOM05	8	130	0	8	IUNS		n/a	203	YES	N/A	YES
BSIMOM06	BSIMOM06	9	130	0	8	IUNS		n/a	203	YES	N/A	YES
BSIMOM07	BSIMOM07	10	130	0	8	IUNS		n/a	203	YES	N/A	YES
BSIMOM08	BSIMOM08	11	130	0	8	IUNS		n/a	203	YES	N/A	YES
BSIMOM10	BSIMOM10	12	130	0	8	IUNS		n/a	203	YES	N/A	YES
BSIMOM17	BSIMOM17	127	129	0	8	IUNS		n/a	203	YES	N/A	YES
BSIMOM18	BSIMOM18	0	130	0	8	IUNS		n/a	203	YES	N/A	YES
BSIMOM19	BSIMOM19	1	130	0	8	IUNS		n/a	203	YES	N/A	YES
BSIMOM20	BSIMOM20	2	130	0	8	IUNS		n/a	203	YES	N/A	YES
BSIMOM21	BSIMOM21	4	130	0	8	IUNS		n/a	203	YES	N/A	YES
