"4RT581T",1,48,60,-9.0,95.0,,5,"A";
"4RT582T",1,48,60,-9.0,95.0,,5,"A";
"4RT583T",1,48,60,-9.0,95.0,,5,"A";
"4RT584T",1,48,60,-9.0,95.0,,5,"A";
"4RT585T",1,48,60,-9.0,95.0,,5,"A";
"4RT586T",1,48,60,-9.0,95.0,,5,"A";
"4RT587T",1,48,60,-9.0,95.0,,5,"A";
"4RT588T",1,48,60,-9.0,95.0,,5,"A";
"4RT589T",1,48,60,-9.0,95.0,,5,"A";
"4RT590T",1,48,60,-9.0,95.0,,5,"A";
"4RT591T",1,48,60,-9.0,95.0,,5,"A";
"4RT592T",1,48,60,-9.0,95.0,,5,"A";
"4RT593T",1,48,60,-9.0,95.0,,5,"A";
"4RT594T",1,48,60,-9.0,95.0,,5,"A";
"4RT595T",1,48,60,-9.0,95.0,,5,"A";
"4RT596T",1,44,50,-40.0,95.0,,5,"A";
"4RT597T",1,46,60,-40.0,95.0,,5,"A";
"4RT598T",1,46,60,-40.0,95.0,,5,"A";
"4RT700T",1,48,60,-9.0,95.0,,5,"A";
"4RT701T",1,48,60,-9.0,95.0,,5,"A";
"4RT702T",1,48,60,-9.0,95.0,,5,"A";
"4RT703T",1,48,60,-9.0,95.0,,5,"A";
"4RT704T",1,48,60,-9.0,95.0,,5,"A";
"4RT705T",1,42,48,-9.0,95.0,,5,"A";
"4RT706T",1,42,48,-9.0,95.0,,5,"A";
"4RT707T",1,48,55,-9.0,95.0,,5,"A";
"4RT708T",1,48,55,-9.0,95.0,,5,"A";
"4RT709T",1,48,55,-9.0,95.0,,5,"A";
"4RT710T",1,48,55,-9.0,95.0,,5,"A";
"4RT711T",1,48,55,-9.0,95.0,,5,"A";
"4SP51V",2,-1099.0,1099.0,-1100.0,1100.0,,5,"A";
"4SP51V",1,4.75,5.25,4.5,5.5,,5,"A";
"4SP52V",1,-1099.0,1099.0,-1100.0,1100.0,,5,"A";
"4SP52V",2,4.75,5.25,4.5,5.5,,5,"A";
"4VRMHAV",2,-1099.0,1099.0,-1100.0,1100.0,,5,"A";
"4VRMHAV",1,9.75,10.25,9.5,10.5,,5,"A";
"4VRMHBV",1,-1099.0,1099.0,-1100.0,1100.0,,5,"A";
"4VRMHBV",2,9.75,10.25,9.5,10.5,,5,"A";
"4VRMOAV",2,-1099.0,1099.0,-1100.0,1100.0,,5,"A";
"4VRMOAV",1,9.75,10.25,9.5,10.5,,5,"A";
"4VRMOBV",1,-1099.0,1099.0,-1100.0,1100.0,,5,"A";
"4VRMOBV",2,9.75,10.25,9.5,10.5,,5,"A";
"5EHSE100",1,850.0,910.0,830.0,930.0,,5,"A";
"5EHSE300",1,-5.0,35.0,-20.0,70.0,,5,"A";
"5EHSE400",1,-100.0,0.5,-200.0,0.7,,5,"A";
"5EHSE500",1,-100.0,0.5,-200.0,0.7,,5,"A";
"5EHSE600",1,-100.0,30.0,-200.0,40.0,,5,"A";
"5EHSE700",1,-100.0,30.0,-200.0,40.0,,5,"A";
"5EHSE800",1,-100.0,30.0,-200.0,40.0,,5,"A";
"5EHSE900",1,-100.0,2.0,-200.0,3.0,,5,"A";
"5EIOT",1,-20.0,120.0,-23.0,125.0,,5,"A";
"5EPHINT",1,-12.0,27.0,-15.0,30.0,,5,"A";
"5HSE201",1,4.7,5.3,4.5,5.4,,5,"A";
"5HSE202",1,25.0,28.0,23.0,29.0,,5,"A";
"5HSE203",1,5.4,6.3,5.2,6.5,,5,"A";
"5HSE204",1,-6.3,-5.5,-6.5,-5.3,,5,"A";
"6RATE1",1,-0.001745329,0.001745329,-0.002617994,0.002617994,,5,"A";
"6RATE1",2,-0.003490658,0.003490658,-0.03490658,0.03490658,,5,"A";
"6RATE1",3,-0.001745329,0.001745329,-0.002617994,0.002617994,,5,"A";
"6RATE2",1,-0.001745329,0.001745329,-0.002617994,0.002617994,,5,"A";
"6RATE2",2,-0.003490658,0.003490658,-0.03490658,0.03490658,,5,"A";
"6RATE2",3,-0.001745329,0.001745329,-0.002617994,0.002617994,,5,"A";
"6RATE3",1,-0.003490658,0.003490658,-0.03490658,0.03490658,,5,"A";
"6RATE3",2,-0.001745329,0.001745329,-0.002617994,0.002617994,,5,"A";
"6RATE3",3,-0.001745329,0.001745329,-0.002617994,0.002617994,,5,"A";
"6RWSPD1",1,-596.9026042,596.9026042,-628.3185307,628.3185307,,5,"A";
"6RWSPD2",1,-596.9026042,596.9026042,-628.3185307,628.3185307,,5,"A";
"6RWSPD3",1,-596.9026042,596.9026042,-628.3185307,628.3185307,,5,"A";
"6RWSPD4",1,-596.9026042,596.9026042,-628.3185307,628.3185307,,5,"A";
"6RWSPD5",1,-596.9026042,596.9026042,-628.3185307,628.3185307,,5,"A";
"6RWSPD6",1,-596.9026042,596.9026042,-628.3185307,628.3185307,,5,"A";
"6SAEST1",1,0.82030463,3.10668562,0.80285134,3.12413891,,5,"A";
"6SAEST2",1,0.82030463,3.10668562,0.80285134,3.12413891,,5,"A";
"6SARES1",1,47.0,178.0,46.0,179.0,,5,"A";
"6SARES2",1,47.0,178.0,46.0,179.0,,5,"A";
"6SUNER1",1,-0.26179935,0.26179935,-1.570796,1.570796,,5,"A";
"6SUNER1",2,-0.08726645,0.08726645,-0.1745329,0.1745329,,5,"A";
"6SUNER1",3,-0.1745329,0.1745329,-0.5235988,0.5235988,,5,"A";
"6SUNER2",1,-0.1745329,0.1745329,-0.5235988,0.5235988,,5,"A";
"6SUNER2",2,-0.26179935,0.26179935,-1.570796,1.570796,,5,"A";
"6SUNER2",3,-0.08726645,0.08726645,-0.1745329,0.1745329,,5,"A";
"6SUNER3",1,-0.1745329,0.1745329,-0.5235988,0.5235988,,5,"A";
"6SUNER3",2,-0.08726645,0.08726645,-0.1745329,0.1745329,,5,"A";
"6SUNER3",3,-0.26179935,0.26179935,-1.570796,1.570796,,5,"A";
"7FAFLAAT",1,-22.0,20.0,-25.0,24.0,,5,"A";
"7FAFLBAT",1,-22.0,20.0,-25.0,24.0,,5,"A";
"7FAFLCAT",1,-22.0,20.0,-25.0,24.0,,5,"A";
"7FAMTRAT",1,-44.0,45.0,-48.0,50.0,,5,"A";
"7FAPOS",1,-11313.0,6462.0,-11580.0,6749.0,,5,"A";
"7FAPSAT",1,-35.0,63.0,-39.5,67.5,,5,"A";
"7FASEAAT",1,-35.0,30.0,-39.5,35.5,,5,"A";
"7LDRTPOS",1,-5000.0,5000.0,-5010.0,5010.0,,5,"A";
"7MRMMXMV",1,-2.0,32.0,-3.0,36.0,,5,"A";
"7SFLXAST",1,-80.0,30.0,-100.0,50.0,,5,"A";
"7SFLXBST",1,-80.0,30.0,-100.0,50.0,,5,"A";
"7SFLXCST",1,-80.0,30.0,-100.0,50.0,,5,"A";
"7SMOTOC",1,-2.0,65700.0,-3.0,66000.0,,5,"A";
"7SMOTSTL",1,-2.0,260.0,-3.0,270.0,,5,"A";
"7TRMTRAT",1,-44.0,45.0,-48.0,50.0,,5,"A";
"7TSCPOS",1,-103951.0,104445.0,-104428.0,104923.0,,5,"A";
"AACH1T",1,41.0,68.0,-9.0,100.0,,5,"A";
"AACH2T",1,41.0,68.0,-9.0,100.0,,5,"A";
"ACPA5CV",2,-0.1,0.5,-1.0,0.6,,5,"A";
"ACPA5CV",1,4.7,5.8,4.6,5.9,,5,"A";
"ACPB5CV",1,-0.1,0.5,-1.0,0.6,,5,"A";
"ACPB5CV",2,4.7,5.8,4.6,5.9,,5,"A";
"ADE1P5CV",2,-0.1,0.5,-1.0,0.6,,5,"A";
"ADE1P5CV",1,4.7,5.8,4.6,5.9,,5,"A";
"ADE2P5CV",2,4.7,5.8,4.6,5.9,,5,"A";
"ADE2P5CV",1,-0.1,0.5,-1.0,0.6,,5,"A";
"AFLCAAH",1,5.174,5.226,5.0,5.3,,5,"A";
"AFLCABH",1,5.174,5.226,5.0,5.3,,5,"A";
"AFSSPC1V",1,3.15,3.85,1.75,4.5,,5,"A";
"AFSSPC2V",1,-0.1,0.5,-1,0.6,,5,"A";
"AGWS1V",1,2.4,3.0,2.3,3.1,,5,"A";
"AGWS2V",1,-0.1,0.5,-1,0.6,,5,"A";
"AHKNATPR",1,1.5,19.0,0.0,23.0,,5,"A";
