"4ALL1BT",1,0.0,1.0,9,268.767835,-14.5971822,0.590122396,-0.014779412,0.00022850068,-0.0000022179158,1.34997518E-08,-4.98774495E-11,1.02015218E-13,-8.84451853E-17;
"4ALL2AT",1,0.0,1.0,9,268.767835,-14.5971822,0.590122396,-0.014779412,0.00022850068,-0.0000022179158,1.34997518E-08,-4.98774495E-11,1.02015218E-13,-8.84451853E-17;
"4ALL2BT",1,0.0,1.0,9,268.767835,-14.5971822,0.590122396,-0.014779412,0.00022850068,-0.0000022179158,1.34997518E-08,-4.98774495E-11,1.02015218E-13,-8.84451853E-17;
"4HFSPAT",1,0.0,1.0,9,268.767835,-14.5971822,0.590122396,-0.014779412,0.00022850068,-0.0000022179158,1.34997518E-08,-4.98774495E-11,1.02015218E-13,-8.84451853E-17;
"4HFSPBT",1,0.0,1.0,9,268.767835,-14.5971822,0.590122396,-0.014779412,0.00022850068,-0.0000022179158,1.34997518E-08,-4.98774495E-11,1.02015218E-13,-8.84451853E-17;
"4HLL1AT",1,0.0,1.0,9,268.767835,-14.5971822,0.590122396,-0.014779412,0.00022850068,-0.0000022179158,1.34997518E-08,-4.98774495E-11,1.02015218E-13,-8.84451853E-17;
"4HLL1BT",1,0.0,1.0,9,268.767835,-14.5971822,0.590122396,-0.014779412,0.00022850068,-0.0000022179158,1.34997518E-08,-4.98774495E-11,1.02015218E-13,-8.84451853E-17;
"4HLL2AT",1,0.0,1.0,9,268.767835,-14.5971822,0.590122396,-0.014779412,0.00022850068,-0.0000022179158,1.34997518E-08,-4.98774495E-11,1.02015218E-13,-8.84451853E-17;
"4HLL2BT",1,0.0,1.0,9,268.767835,-14.5971822,0.590122396,-0.014779412,0.00022850068,-0.0000022179158,1.34997518E-08,-4.98774495E-11,1.02015218E-13,-8.84451853E-17;
"4LFSPAT",1,0.0,1.0,9,268.767835,-14.5971822,0.590122396,-0.014779412,0.00022850068,-0.0000022179158,1.34997518E-08,-4.98774495E-11,1.02015218E-13,-8.84451853E-17;
"4LFSPBT",1,0.0,1.0,9,268.767835,-14.5971822,0.590122396,-0.014779412,0.00022850068,-0.0000022179158,1.34997518E-08,-4.98774495E-11,1.02015218E-13,-8.84451853E-17;
"4LLL1AT",1,0.0,1.0,9,268.767835,-14.5971822,0.590122396,-0.014779412,0.00022850068,-0.0000022179158,1.34997518E-08,-4.98774495E-11,1.02015218E-13,-8.84451853E-17;
"4LLL1BT",1,0.0,1.0,9,268.767835,-14.5971822,0.590122396,-0.014779412,0.00022850068,-0.0000022179158,1.34997518E-08,-4.98774495E-11,1.02015218E-13,-8.84451853E-17;
"4LLL2AT",1,0.0,1.0,9,268.767835,-14.5971822,0.590122396,-0.014779412,0.00022850068,-0.0000022179158,1.34997518E-08,-4.98774495E-11,1.02015218E-13,-8.84451853E-17;
"4LLL2BT",1,0.0,1.0,9,268.767835,-14.5971822,0.590122396,-0.014779412,0.00022850068,-0.0000022179158,1.34997518E-08,-4.98774495E-11,1.02015218E-13,-8.84451853E-17;
"4PRT1AT",1,0.0,1.0,3,-197.77359,0.78623849,0.00071292,0.00000099479742,,,,,,;
"4PRT1BT",1,0.0,1.0,3,-197.77359,0.78623849,0.00071292,0.00000099479742,,,,,,;
"4PRT2AT",1,0.0,1.0,3,-197.77359,0.78623849,0.00071292,0.00000099479742,,,,,,;
"4PRT2BT",1,0.0,1.0,3,-197.77359,0.78623849,0.00071292,0.00000099479742,,,,,,;
"4PRT3AT",1,0.0,1.0,3,-197.77359,0.78623849,0.00071292,0.00000099479742,,,,,,;
"4PRT3BT",1,0.0,1.0,3,-197.77359,0.78623849,0.00071292,0.00000099479742,,,,,,;
"4PRT4AT",1,0.0,1.0,3,-197.77359,0.78623849,0.00071292,0.00000099479742,,,,,,;
"4PRT4BT",1,0.0,1.0,3,-197.77359,0.78623849,0.00071292,0.00000099479742,,,,,,;
"4PRT5AT",1,0.0,1.0,3,-197.77359,0.78623849,0.00071292,0.00000099479742,,,,,,;
"4PRT5BT",1,0.0,1.0,3,-197.77359,0.78623849,0.00071292,0.00000099479742,,,,,,;
"4RT555T",1,0.0,1.0,4,152.65654,-0.010746504,-0.010887349,0.000067705986,-0.0000001392582,,,,,;
"4RT556T",1,0.0,1.0,4,152.65654,-0.010746504,-0.010887349,0.000067705986,-0.0000001392582,,,,,;
"4RT557T",1,0.0,1.0,4,152.65654,-0.010746504,-0.010887349,0.000067705986,-0.0000001392582,,,,,;
"4RT558T",1,0.0,1.0,4,152.65654,-0.010746504,-0.010887349,0.000067705986,-0.0000001392582,,,,,;
"4RT559T",1,0.0,1.0,4,152.65654,-0.010746504,-0.010887349,0.000067705986,-0.0000001392582,,,,,;
"4RT560T",1,0.0,1.0,4,152.65654,-0.010746504,-0.010887349,0.000067705986,-0.0000001392582,,,,,;
"4RT561T",1,0.0,1.0,4,152.65654,-0.010746504,-0.010887349,0.000067705986,-0.0000001392582,,,,,;
"4RT562T",1,0.0,1.0,4,152.65654,-0.010746504,-0.010887349,0.000067705986,-0.0000001392582,,,,,;
"4RT563T",1,0.0,1.0,4,152.65654,-0.010746504,-0.010887349,0.000067705986,-0.0000001392582,,,,,;
"4RT564T",1,0.0,1.0,4,152.65654,-0.010746504,-0.010887349,0.000067705986,-0.0000001392582,,,,,;
"4RT565T",1,0.0,1.0,4,152.65654,-0.010746504,-0.010887349,0.000067705986,-0.0000001392582,,,,,;
"4RT567T",1,0.0,1.0,4,152.65654,-0.010746504,-0.010887349,0.000067705986,-0.0000001392582,,,,,;
"4RT568T",1,0.0,1.0,4,152.65654,-0.010746504,-0.010887349,0.000067705986,-0.0000001392582,,,,,;
"4RT569T",1,0.0,1.0,3,191.69355,-1.2483199,0.0041958907,-0.0000073487126,,,,,,;
"4RT570T",1,0.0,1.0,3,191.69355,-1.2483199,0.0041958907,-0.0000073487126,,,,,,;
"4RT575T",1,0.0,1.0,4,180.76303,-0.89804346,-0.00063099847,0.000017996102,-0.0000000508376,,,,,;
"4RT576T",1,0.0,1.0,4,180.76303,-0.89804346,-0.00063099847,0.000017996102,-0.0000000508376,,,,,;
"4RT577T",1,0.0,1.0,4,180.76303,-0.89804346,-0.00063099847,0.000017996102,-0.0000000508376,,,,,;
"4RT578T",1,0.0,1.0,4,180.76303,-0.89804346,-0.00063099847,0.000017996102,-0.0000000508376,,,,,;
"4RT579T",1,0.0,1.0,4,180.76303,-0.89804346,-0.00063099847,0.000017996102,-0.0000000508376,,,,,;
"4RT580T",1,0.0,1.0,4,180.76303,-0.89804346,-0.00063099847,0.000017996102,-0.0000000508376,,,,,;
"4RT581T",1,0.0,1.0,4,180.76303,-0.89804346,-0.00063099847,0.000017996102,-0.0000000508376,,,,,;
"4RT582T",1,0.0,1.0,3,191.69355,-1.2483199,0.0041958907,-0.0000073487126,,,,,,;
"4RT583T",1,0.0,1.0,3,191.69355,-1.2483199,0.0041958907,-0.0000073487126,,,,,,;
"4RT584T",1,0.0,1.0,3,191.69355,-1.2483199,0.0041958907,-0.0000073487126,,,,,,;
"4RT585T",1,0.0,1.0,3,191.69355,-1.2483199,0.0041958907,-0.0000073487126,,,,,,;
"4RT586T",1,0.0,1.0,3,191.69355,-1.2483199,0.0041958907,-0.0000073487126,,,,,,;
"4RT587T",1,0.0,1.0,3,191.69355,-1.2483199,0.0041958907,-0.0000073487126,,,,,,;
"4RT588T",1,0.0,1.0,3,191.69355,-1.2483199,0.0041958907,-0.0000073487126,,,,,,;
"4RT589T",1,0.0,1.0,3,191.69355,-1.2483199,0.0041958907,-0.0000073487126,,,,,,;
"4RT590T",1,0.0,1.0,3,191.69355,-1.2483199,0.0041958907,-0.0000073487126,,,,,,;
"4RT591T",1,0.0,1.0,3,191.69355,-1.2483199,0.0041958907,-0.0000073487126,,,,,,;
"4RT592T",1,0.0,1.0,3,191.69355,-1.2483199,0.0041958907,-0.0000073487126,,,,,,;
"4RT593T",1,0.0,1.0,3,191.69355,-1.2483199,0.0041958907,-0.0000073487126,,,,,,;
